# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

College_ID,Institute_Code,College_Name,Branch,CAP_Round,Category,Gender,Seat_Type,Home_University,Cutoff_Percentile,Cutoff_Rank,Annual_Fees,Intake
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Artificial Intelligence and Data Science,CAP2,OPEN,Male,Home University,SGB Amravati University,83.12,160422,108000,90
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Civil Engineering,CAP3,NT1,Female,Other Than Home University,SRTM Nanded University,76.47,223788,85000,30
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Civil Engineering,CAP2,OPEN,Male,State Level,Shivaji University Kolhapur,81.37,177211,81000,60
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Civil Engineering,CAP1,NT2,Female,TFWS,Mumbai University,75.86,229741,72000,120
339,MH1339,"Padmashri Jijamata Institute of Engineering and Technology, Raigad",Electronics and Telecommunication Engineering,CAP2,NT1,Female,State Level,Mumbai University,80.77,183099,93000,60
339,MH1339,"Padmashri Jijamata Institute of Engineering and Technology, Raigad",Electronics and Telecommunication Engineering,CAP3,ST,Female,Home University,Shivaji University Kolhapur,76.37,224606,87000,90
339,MH1339,"Padmashri Jijamata Institute of Engineering and Technology, Raigad",Electronics and Telecommunication Engineering,CAP1,NT2,Male,Home University,SRTM Nanded University,84.47,147797,82000,60
339,MH1339,"Padmashri Jijamata Institute of Engineering and Technology, Raigad",Mechanical Engineering,CAP2,SC,Female,Other Than Home University,SRTM Nanded University,77.97,209597,76000,30
339,MH1339,"Padmashri Jijamata Institute of Engineering and Technology, Raigad",Mechanical Engineering,CAP1,OBC,Female,TFWS,Mumbai University,81.9,172069,73000,90
339,MH1339,"Padmashri Jijamata Institute of Engineering and Technology, Raigad",Mechanical Engineering,CAP1,ST,Female,State Level,Pune University (SPPU),72.67,259904,71000,120
339,MH1339,"Padmashri Jijamata Institute of Engineering and Technology, Raigad",Information Technology,CAP1,OPEN,Female,TFWS,Mumbai University,93.77,59529,88000,60
339,MH1339,"Padmashri Jijamata Institute of Engineering and Technology, Raigad",Information Technology,CAP1,OPEN,Female,Home University,Shivaji University Kolhapur,84.89,143918,74000,30
339,MH1339,"Padmashri Jijamata Institute of Engineering and Technology, Raigad",Information Technology,CAP3,ST,Male,Home University,RTM Nagpur University,80.01,189969,81000,60
339,MH1339,"Padmashri Jijamata Institute of Engineering and Technology, Raigad",Electrical Engineering,CAP2,SC,Male,TFWS,RTM Nagpur University,83.31,158803,97000,90
339,MH1339,"Padmashri Jijamata Institute of Engineering and Technology, Raigad",Electrical Engineering,CAP3,EWS,Male,TFWS,Mumbai University,90.98,85843,80000,30
339,MH1339,"Padmashri Jijamata Institute of Engineering and Technology, Raigad",Electrical Engineering,CAP2,VJ,Male,Home University,SRTM Nanded University,81.12,179478,89000,60
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Electronics and Telecommunication Engineering,CAP3,VJ,Female,State Level,Pune University (SPPU),78.64,203102,75000,60
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Electronics and Telecommunication Engineering,CAP3,NT1,Male,Other Than Home University,Shivaji University Kolhapur,87.89,115320,81000,60
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Electronics and Telecommunication Engineering,CAP2,OBC,Male,Other Than Home University,RTM Nagpur University,88.21,112324,98000,60
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Artificial Intelligence and Data Science,CAP1,NT1,Male,State Level,RTM Nagpur University,84.24,150035,107000,30
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Artificial Intelligence and Data Science,CAP2,NT2,Male,Other Than Home University,Pune University (SPPU),89.03,104392,95000,60
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Artificial Intelligence and Data Science,CAP1,OPEN,Female,Other Than Home University,SGB Amravati University,84.69,145902,83000,60
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Electrical Engineering,CAP2,EWS,Male,State Level,Mumbai University,79.26,197457,96000,60
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Electrical Engineering,CAP3,OBC,Male,TFWS,RTM Nagpur University,85.14,141657,106000,30
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Electrical Engineering,CAP3,NT2,Female,Other Than Home University,SRTM Nanded University,83.76,154389,109000,90
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Chemical Engineering,CAP1,SC,Male,Other Than Home University,SGB Amravati University,81.44,176496,98000,90
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Chemical Engineering,CAP3,ST,Female,TFWS,SGB Amravati University,67.82,305954,84000,90
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Chemical Engineering,CAP3,VJ,Female,Home University,SRTM Nanded University,76.97,219237,107000,30
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Mechanical Engineering,CAP3,OBC,Male,Other Than Home University,RTM Nagpur University,86.2,131524,109000,90
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Mechanical Engineering,CAP3,NT1,Male,Home University,Pune University (SPPU),87.86,115678,85000,60
340,MH1340,"Ganpatrao Bhausaheb College of Engineering and Management, Chalisgaon",Mechanical Engineering,CAP1,OPEN,Female,State Level,Pune University (SPPU),79.82,191884,109000,30
341,MH1341,"Yashwantrao Shankarrao Vitthalrao College of Engineering, Shrirampur",Information Technology,CAP1,SC,Female,Home University,SGB Amravati University,56.54,412893,47000,120
341,MH1341,"Yashwantrao Shankarrao Vitthalrao College of Engineering, Shrirampur",Information Technology,CAP1,SC,Female,TFWS,Pune University (SPPU),71.05,275394,47000,90
341,MH1341,"Yashwantrao Shankarrao Vitthalrao College of Engineering, Shrirampur",Information Technology,CAP2,NT1,Male,State Level,SGB Amravati University,67.05,313061,70000,30
341,MH1341,"Yashwantrao Shankarrao Vitthalrao College of Engineering, Shrirampur",Artificial Intelligence and Data Science,CAP1,VJ,Male,Other Than Home University,Shivaji University Kolhapur,59.88,381406,46000,60
341,MH1341,"Yashwantrao Shankarrao Vitthalrao College of Engineering, Shrirampur",Artificial Intelligence and Data Science,CAP1,NT1,Male,Other Than Home University,Pune University (SPPU),67.82,306193,54000,90
341,MH1341,"Yashwantrao Shankarrao Vitthalrao College of Engineering, Shrirampur",Artificial Intelligence and Data Science,CAP3,NT1,Male,TFWS,SGB Amravati University,73.42,252658,58000,90
341,MH1341,"Yashwantrao Shankarrao Vitthalrao College of Engineering, Shrirampur",Computer Engineering,CAP1,NT1,Female,State Level,Shivaji University Kolhapur,64.45,338205,55000,90
341,MH1341,"Yashwantrao Shankarrao Vitthalrao College of Engineering, Shrirampur",Computer Engineering,CAP1,VJ,Female,Other Than Home University,RTM Nagpur University,53.86,438787,78000,90
341,MH1341,"Yashwantrao Shankarrao Vitthalrao College of Engineering, Shrirampur",Computer Engineering,CAP3,OBC,Male,Other Than Home University,SGB Amravati University,67.6,307919,47000,30
342,MH1342,"Narayanrao Late College of Engineering and Technology, Vasai",Electronics and Telecommunication Engineering,CAP3,EWS,Female,Other Than Home University,Shivaji University Kolhapur,69.21,292717,76000,30
342,MH1342,"Narayanrao Late College of Engineering and Technology, Vasai",Electronics and Telecommunication Engineering,CAP3,OPEN,Male,Other Than Home University,Pune University (SPPU),56.7,411456,46000,90
342,MH1342,"Narayanrao Late College of Engineering and Technology, Vasai",Electronics and Telecommunication Engineering,CAP3,NT2,Female,Home University,Shivaji University Kolhapur,61.05,370437,48000,60
342,MH1342,"Narayanrao Late College of Engineering and Technology, Vasai",Mechanical Engineering,CAP2,SC,Female,TFWS,Shivaji University Kolhapur,70.05,284743,79000,90
342,MH1342,"Narayanrao Late College of Engineering and Technology, Vasai",Mechanical Engineering,CAP3,VJ,Female,Home University,SGB Amravati University,69.5,289946,62000,120
342,MH1342,"Narayanrao Late College of Engineering and Technology, Vasai",Mechanical Engineering,CAP2,VJ,Female,TFWS,RTM Nagpur University,63.66,345557,56000,30
342,MH1342,"Narayanrao Late College of Engineering and Technology, Vasai",Information Technology,CAP2,OPEN,Female,TFWS,Pune University (SPPU),64.32,339414,55000,90
342,MH1342,"Narayanrao Late College of Engineering and Technology, Vasai",Information Technology,CAP2,ST,Female,Other Than Home University,RTM Nagpur University,67.04,313349,51000,30
342,MH1342,"Narayanrao Late College of Engineering and Technology, Vasai",Information Technology,CAP2,VJ,Female,Other Than Home University,Mumbai University,51.12,464726,61000,30
343,MH1343,"Smt. Ramabai Anandrao Institute of Technology, Nanded",Mechanical Engineering,CAP3,NT1,Female,TFWS,Shivaji University Kolhapur,80.58,184662,99000,30
343,MH1343,"Smt. Ramabai Anandrao Institute of Technology, Nanded",Mechanical Engineering,CAP1,ST,Female,TFWS,Pune University (SPPU),77.72,212049,104000,90
343,MH1343,"Smt. Ramabai Anandrao Institute of Technology, Nanded",Mechanical Engineering,CAP3,SC,Female,State Level,RTM Nagpur University,81.91,171896,81000,120
343,MH1343,"Smt. Ramabai Anandrao Institute of Technology, Nanded",Electronics and Telecommunication Engineering,CAP1,OPEN,Female,TFWS,Pune University (SPPU),86.19,131337,82000,60
343,MH1343,"Smt. Ramabai Anandrao Institute of Technology, Nanded",Electronics and Telecommunication Engineering,CAP2,VJ,Male,State Level,Mumbai University,77.74,211854,91000,120
343,MH1343,"Smt. Ramabai Anandrao Institute of Technology, Nanded",Electronics and Telecommunication Engineering,CAP3,OBC,Female,State Level,Mumbai University,88.25,112067,96000,90
343,MH1343,"Smt. Ramabai Anandrao Institute of Technology, Nanded",Computer Engineering,CAP2,OBC,Male,Home University,SGB Amravati University,79.43,195677,86000,90
343,MH1343,"Smt. Ramabai Anandrao Institute of Technology, Nanded",Computer Engineering,CAP3,OBC,Female,Home University,Shivaji University Kolhapur,83.35,158475,71000,120
343,MH1343,"Smt. Ramabai Anandrao Institute of Technology, Nanded",Computer Engineering,CAP3,EWS,Female,Home University,Pune University (SPPU),87.71,117235,76000,60
344,MH1344,"Sant Gajanan Institute of Technology and Management, Nanded",Information Technology,CAP3,VJ,Female,Home University,SRTM Nanded University,51.92,457210,74000,90
344,MH1344,"Sant Gajanan Institute of Technology and Management, Nanded",Information Technology,CAP3,OPEN,Female,Home University,SGB Amravati University,76.79,220546,60000,60
344,MH1344,"Sant Gajanan Institute of Technology and Management, Nanded",Information Technology,CAP3,ST,Female,TFWS,SGB Amravati University,58.42,395329,49000,60
344,MH1344,"Sant Gajanan Institute of Technology and Management, Nanded",Chemical Engineering,CAP1,SC,Male,TFWS,Mumbai University,56.63,412031,55000,90
344,MH1344,"Sant Gajanan Institute of Technology and Management, Nanded",Chemical Engineering,CAP1,OPEN,Female,TFWS,RTM Nagpur University,70.47,280904,71000,60
344,MH1344,"Sant Gajanan Institute of Technology and Management, Nanded",Chemical Engineering,CAP2,OPEN,Female,State Level,Pune University (SPPU),54.72,430472,64000,90
344,MH1344,"Sant Gajanan Institute of Technology and Management, Nanded",Civil Engineering,CAP3,ST,Male,Home University,Shivaji University Kolhapur,52.56,450738,47000,30
344,MH1344,"Sant Gajanan Institute of Technology and Management, Nanded",Civil Engineering,CAP1,OBC,Female,State Level,SRTM Nanded University,73.31,253817,53000,120
344,MH1344,"Sant Gajanan Institute of Technology and Management, Nanded",Civil Engineering,CAP2,NT1,Female,Other Than Home University,RTM Nagpur University,55.04,427415,78000,60
345,MH1345,"Late Chhatrapati Ganpatrao College of Engineering, Science and Technology, Amravati",Chemical Engineering,CAP2,NT1,Female,State Level,Mumbai University,60.95,371276,53000,120
345,MH1345,"Late Chhatrapati Ganpatrao College of Engineering, Science and Technology, Amravati",Chemical Engineering,CAP3,OBC,Male,Other Than Home University,SRTM Nanded University,71.09,274695,53000,30
345,MH1345,"Late Chhatrapati Ganpatrao College of Engineering, Science and Technology, Amravati",Chemical Engineering,CAP3,VJ,Male,TFWS,SRTM Nanded University,59.07,389292,49000,60
345,MH1345,"Late Chhatrapati Ganpatrao College of Engineering, Science and Technology, Amravati",Artificial Intelligence and Data Science,CAP1,NT2,Male,State Level,SGB Amravati University,57.59,403359,47000,90
345,MH1345,"Late Chhatrapati Ganpatrao College of Engineering, Science and Technology, Amravati",Artificial Intelligence and Data Science,CAP1,VJ,Male,TFWS,SGB Amravati University,64.25,340042,78000,90
345,MH1345,"Late Chhatrapati Ganpatrao College of Engineering, Science and Technology, Amravati",Artificial Intelligence and Data Science,CAP1,EWS,Male,State Level,SGB Amravati University,68.78,296783,70000,90
345,MH1345,"Late Chhatrapati Ganpatrao College of Engineering, Science and Technology, Amravati",Electronics and Telecommunication Engineering,CAP2,ST,Male,State Level,Pune University (SPPU),64.82,334658,62000,60
345,MH1345,"Late Chhatrapati Ganpatrao College of Engineering, Science and Technology, Amravati",Electronics and Telecommunication Engineering,CAP3,ST,Male,Other Than Home University,RTM Nagpur University,66.0,323120,54000,120
345,MH1345,"Late Chhatrapati Ganpatrao College of Engineering, Science and Technology, Amravati",Electronics and Telecommunication Engineering,CAP1,ST,Female,Other Than Home University,SGB Amravati University,59.01,389636,53000,90
346,MH1346,Nashik Institute of Technology and Management,Mechanical Engineering,CAP1,SC,Male,TFWS,RTM Nagpur University,75.62,231944,106000,30
346,MH1346,Nashik Institute of Technology and Management,Mechanical Engineering,CAP1,OPEN,Male,Other Than Home University,Mumbai University,84.03,151806,96000,90
346,MH1346,Nashik Institute of Technology and Management,Mechanical Engineering,CAP3,NT2,Female,Home University,SRTM Nanded University,87.76,116644,70000,60
346,MH1346,Nashik Institute of Technology and Management,Electronics and Telecommunication Engineering,CAP3,VJ,Female,State Level,SRTM Nanded University,85.5,138044,102000,60
346,MH1346,Nashik Institute of Technology and Management,Electronics and Telecommunication Engineering,CAP2,ST,Female,Home University,RTM Nagpur University,72.97,257249,101000,30
346,MH1346,Nashik Institute of Technology and Management,Electronics and Telecommunication Engineering,CAP2,OBC,Female,TFWS,SGB Amravati University,87.52,118713,106000,60
346,MH1346,Nashik Institute of Technology and Management,Electrical Engineering,CAP2,OPEN,Female,State Level,Pune University (SPPU),79.04,199296,97000,60
346,MH1346,Nashik Institute of Technology and Management,Electrical Engineering,CAP1,NT1,Male,State Level,SRTM Nanded University,82.02,171143,97000,120
346,MH1346,Nashik Institute of Technology and Management,Electrical Engineering,CAP3,EWS,Female,Home University,Mumbai University,87.07,122855,94000,120
347,MH1347,Akola College of Engineering and Management,Mechanical Engineering,CAP1,NT2,Female,State Level,SGB Amravati University,71.85,267626,46000,30
347,MH1347,Akola College of Engineering and Management,Mechanical Engineering,CAP1,OBC,Male,Home University,SRTM Nanded University,71.68,269402,45000,60
347,MH1347,Akola College of Engineering and Management,Mechanical Engineering,CAP1,EWS,Female,TFWS,Pune University (SPPU),78.11,208371,50000,60
347,MH1347,Akola College of Engineering and Management,Civil Engineering,CAP1,ST,Male,TFWS,RTM Nagpur University,58.43,395398,64000,60
